lemma,poscode,surface
LG Mühlhausen,3,LG Mühlhausen,Landgericht Mühlhausen,Landgerichts Mühlhausen,Landgerichtes Mühlhausen
LG München I,3,LG München I,Landgericht München I,Landgerichts München I,Landgerichtes München I
LG München II,3,LG München II,Landgericht München II,Landgerichts München II,Landgerichtes München II
LG Münster,3,LG Münster,Landgericht Münster,Landgerichts Münster,Landgerichtes Münster
LG Neubrandenburg,3,LG Neubrandenburg,Landgericht Neubrandenburg,Landgerichts Neubrandenburg,Landgerichtes Neubrandenburg
LG Neuruppin,3,LG Neuruppin,Landgericht Neuruppin,Landgerichts Neuruppin,Landgerichtes Neuruppin
LG Nürnberg-Fürth,3,LG Nürnberg-Fürth,Landgericht Nürnberg-Fürth,Landgerichts Nürnberg-Fürth,Landgerichtes Nürnberg-Fürth
LG Offenburg,3,LG Offenburg,Landgericht Offenburg,Landgerichts Offenburg,Landgerichtes Offenburg
LG Oldenburg,3,LG Oldenburg,Landgericht Oldenburg,Landgerichts Oldenburg,Landgerichtes Oldenburg
LG Osnabrück,3,LG Osnabrück,Landgericht Osnabrück,Landgerichts Osnabrück,Landgerichtes Osnabrück
LG Paderborn,3,LG Paderborn,Landgericht Paderborn,Landgerichts Paderborn,Landgerichtes Paderborn
LG Passau,3,LG Passau,Landgericht Passau,Landgerichts Passau,Landgerichtes Passau
LG Potsdam,3,LG Potsdam,Landgericht Potsdam,Landgerichts Potsdam,Landgerichtes Potsdam
LG Ravensburg,3,LG Ravensburg,Landgericht Ravensburg,Landgerichts Ravensburg,Landgerichtes Ravensburg
LG Regensburg,3,LG Regensburg,Landgericht Regensburg,Landgerichts Regensburg,Landgerichtes Regensburg
LG Rostock,3,LG Rostock,Landgericht Rostock,Landgerichts Rostock,Landgerichtes Rostock
LG Rottweil,3,LG Rottweil,Landgericht Rottweil,Landgerichts Rottweil,Landgerichtes Rottweil
LG Saarbrücken,3,LG Saarbrücken,Landgericht Saarbrücken,Landgerichts Saarbrücken,Landgerichtes Saarbrücken
LG Schweinfurt,3,LG Schweinfurt,Landgericht Schweinfurt,Landgerichts Schweinfurt,Landgerichtes Schweinfurt
LG Schwerin,3,LG Schwerin,Landgericht Schwerin,Landgerichts Schwerin,Landgerichtes Schwerin
LG Siegen,3,LG Siegen,Landgericht Siegen,Landgerichts Siegen,Landgerichtes Siegen
LG Stade,3,LG Stade,Landgericht Stade,Landgerichts Stade,Landgerichtes Stade
LG Stendal,3,LG Stendal,Landgericht Stendal,Landgerichts Stendal,Landgerichtes Stendal
LG Stralsund,3,LG Stralsund,Landgericht Stralsund,Landgerichts Stralsund,Landgerichtes Stralsund
LG Stuttgart,3,LG Stuttgart,Landgericht Stuttgart,Landgerichts Stuttgart,Landgerichtes Stuttgart
LG Traunstein,3,LG Traunstein,Landgericht Traunstein,Landgerichts Traunstein,Landgerichtes Traunstein
LG Trier,3,LG Trier,Landgericht Trier,Landgerichts Trier,Landgerichtes Trier
LG Tübingen,3,LG Tübingen,Landgericht Tübingen,Landgerichts Tübingen,Landgerichtes Tübingen
LG Ulm,3,LG Ulm,Landgericht Ulm,Landgerichts Ulm,Landgerichtes Ulm
LG Verden,3,LG Verden,Landgericht Verden,Landgerichts Verden,Landgerichtes Verden
LG Waldshut-Tiengen,3,LG Waldshut-Tiengen,Landgericht Waldshut-Tiengen,Landgerichts Waldshut-Tiengen,Landgerichtes Waldshut-Tiengen
LG Weiden/Oberpfalz,3,LG Weiden/Oberpfalz,Landgericht Weiden/Oberpfalz,Landgerichts Weiden/Oberpfalz,Landgerichtes Weiden/Oberpfalz
LG Wiesbaden,3,LG Wiesbaden,Landgericht Wiesbaden,Landgerichts Wiesbaden,Landgerichtes Wiesbaden
LG Wuppertal,3,LG Wuppertal,Landgericht Wuppertal,Landgerichts Wuppertal,Landgerichtes Wuppertal
LG Würzburg,3,LG Würzburg,Landgericht Würzburg,Landgerichts Würzburg,Landgerichtes Würzburg
LG Zweibrücken,3,LG Zweibrücken,Landgericht Zweibrücken,Landgerichts Zweibrücken,Landgerichtes Zweibrücken
LG Zwickau,3,LG Zwickau,Landgericht Zwickau,Landgerichts Zwickau,Landgerichtes Zwickau
LSG Baden-Württemberg,3,LSG Baden-Württemberg,Landessozialgericht Baden-Württemberg,Landessozialgerichts Baden-Württemberg,Landessozialgerichtes Baden-Württemberg
LSG Bayern,3,LSG Bayern,Landessozialgericht Bayern,Landessozialgerichts Bayern,Landessozialgerichtes Bayern
LSG Berlin,3,LSG Berlin,Landessozialgericht Berlin,Landessozialgerichts Berlin,Landessozialgerichtes Berlin
LSG Berlin-Brandenburg,3,LSG Berlin-Brandenburg,Landessozialgericht Berlin-Brandenburg,Landessozialgerichts Berlin-Brandenburg,Landessozialgerichtes Berlin-Brandenburg
LSG Brandenburg,3,LSG Brandenburg,Landessozialgericht Brandenburg,Landessozialgerichts Brandenburg,Landessozialgerichtes Brandenburg
LSG Bremen,3,LSG Bremen,Landessozialgericht Bremen,Landessozialgerichts Bremen,Landessozialgerichtes Bremen
LSG Hamburg,3,LSG Hamburg,Landessozialgericht Hamburg,Landessozialgerichts Hamburg,Landessozialgerichtes Hamburg
LSG Hessen,3,LSG Hessen,Landessozialgericht Hessen,Landessozialgerichts Hessen,Landessozialgerichtes Hessen
LSG Mecklenburg-Vorpommern,3,LSG Mecklenburg-Vorpommern,Landessozialgericht Mecklenburg-Vorpommern,Landessozialgerichts Mecklenburg-Vorpommern,Landessozialgerichtes Mecklenburg-Vorpommern
LSG Niedersachsen,3,LSG Niedersachsen,Landessozialgericht Niedersachsen,Landessozialgerichts Niedersachsen,Landessozialgerichtes Niedersachsen
LSG Niedersachsen-Bremen,3,LSG Niedersachsen-Bremen,Landessozialgericht Niedersachsen-Bremen,Landessozialgerichts Niedersachsen-Bremen,Landessozialgerichtes Niedersachsen-Bremen
LSG Nordrhein-Westfalen,3,LSG Nordrhein-Westfalen,Landessozialgericht Nordrhein-Westfalen,Landessozialgerichts Nordrhein-Westfalen,Landessozialgerichtes Nordrhein-Westfalen
LSG Rheinland-Pfalz,3,LSG Rheinland-Pfalz,Landessozialgericht Rheinland-Pfalz,Landessozialgerichts Rheinland-Pfalz,Landessozialgerichtes Rheinland-Pfalz
LSG Saarland,3,LSG Saarland,Landessozialgericht Saarland,Landessozialgerichts Saarland,Landessozialgerichtes Saarland
LSG Sachsen,3,LSG Sachsen,Landessozialgericht Sachsen,Landessozialgerichts Sachsen,Landessozialgerichtes Sachsen
LSG Sachsen-Anhalt,3,LSG Sachsen-Anhalt,Landessozialgericht Sachsen-Anhalt,Landessozialgerichts Sachsen-Anhalt,Landessozialgerichtes Sachsen-Anhalt
LSG Schleswig-Holstein,3,LSG Schleswig-Holstein,Landessozialgericht Schleswig-Holstein,Landessozialgerichts Schleswig-Holstein,Landessozialgerichtes Schleswig-Holstein
LSG Thüringen,3,LSG Thüringen,Landessozialgericht Thüringen,Landessozialgerichts Thüringen,Landessozialgerichtes Thüringen
LVerfG Mecklenburg-Vorpommern,3,LVerfG Mecklenburg-Vorpommern,Landesverfassungsgericht Mecklenburg-Vorpommern,Landesverfassungsgerichts Mecklenburg-Vorpommern,Landesverfassungsgerichtes Mecklenburg-Vorpommern
LVerfG Sachsen-Anhalt,3,LVerfG Sachsen-Anhalt,Landesverfassungsgericht Sachsen-Anhalt,Landesverfassungsgerichts Sachsen-Anhalt,Landesverfassungsgerichtes Sachsen-Anhalt
OLG Bamberg,3,OLG Bamberg,Oberlandesgericht Bamberg,Oberlandesgerichts Bamberg,Oberlandesgerichtes Bamberg
OLG Brandenburg,3,OLG Brandenburg,Oberlandesgericht Brandenburg,Oberlandesgerichts Brandenburg,Oberlandesgerichtes Brandenburg
OLG Braunschweig,3,OLG Braunschweig,Oberlandesgericht Braunschweig,Oberlandesgerichts Braunschweig,Oberlandesgerichtes Braunschweig
OLG Bremen,3,OLG Bremen,Oberlandesgericht Bremen,Oberlandesgerichts Bremen,Oberlandesgerichtes Bremen
OLG Celle,3,OLG Celle,Oberlandesgericht Celle,Oberlandesgerichts Celle,Oberlandesgerichtes Celle
OLG Darmstadt,3,OLG Darmstadt,Oberlandesgericht Darmstadt,Oberlandesgerichts Darmstadt,Oberlandesgerichtes Darmstadt
OLG Dresden,3,OLG Dresden,Oberlandesgericht Dresden,Oberlandesgerichts Dresden,Oberlandesgerichtes Dresden
OLG Düsseldorf,3,OLG Düsseldorf,Oberlandesgericht Düsseldorf,Oberlandesgerichts Düsseldorf,Oberlandesgerichtes Düsseldorf
OLG Frankfurt,3,OLG Frankfurt,Oberlandesgericht Frankfurt,Oberlandesgerichts Frankfurt,Oberlandesgerichtes Frankfurt
OLG Freiburg,3,OLG Freiburg,Oberlandesgericht Freiburg,Oberlandesgerichts Freiburg,Oberlandesgerichtes Freiburg
OLG Hamburg,3,OLG Hamburg,Oberlandesgericht Hamburg,Oberlandesgerichts Hamburg,Oberlandesgerichtes Hamburg
OLG Hamm,3,OLG Hamm,Oberlandesgericht Hamm,Oberlandesgerichts Hamm,Oberlandesgerichtes Hamm
OLG Jena,3,OLG Jena,Oberlandesgericht Jena,Oberlandesgerichts Jena,Oberlandesgerichtes Jena
OLG Karlsruhe,3,OLG Karlsruhe,Oberlandesgericht Karlsruhe,Oberlandesgerichts Karlsruhe,Oberlandesgerichtes Karlsruhe
OLG Kassel,3,OLG Kassel,Oberlandesgericht Kassel,Oberlandesgerichts Kassel,Oberlandesgerichtes Kassel
OLG Koblenz,3,OLG Koblenz,Oberlandesgericht Koblenz,Oberlandesgerichts Koblenz,Oberlandesgerichtes Koblenz
OLG Köln,3,OLG Köln,Oberlandesgericht Köln,Oberlandesgerichts Köln,Oberlandesgerichtes Köln
OLG München,3,OLG München,Oberlandesgericht München,Oberlandesgerichts München,Oberlandesgerichtes München
OLG Naumburg,3,OLG Naumburg,Oberlandesgericht Naumburg,Oberlandesgerichts Naumburg,Oberlandesgerichtes Naumburg
OLG Neustadt,3,OLG Neustadt,Oberlandesgericht Neustadt,Oberlandesgerichts Neustadt,Oberlandesgerichtes Neustadt
OLG Nürnberg,3,OLG Nürnberg,Oberlandesgericht Nürnberg,Oberlandesgerichts Nürnberg,Oberlandesgerichtes Nürnberg
OLG Oldenburg,3,OLG Oldenburg,Oberlandesgericht Oldenburg,Oberlandesgerichts Oldenburg,Oberlandesgerichtes Oldenburg
OLG Rostock,3,OLG Rostock,Oberlandesgericht Rostock,Oberlandesgerichts Rostock,Oberlandesgerichtes Rostock
OLG Saarbrücken,3,OLG Saarbrücken,Oberlandesgericht Saarbrücken,Oberlandesgerichts Saarbrücken,Oberlandesgerichtes Saarbrücken
OLG Schleswig,3,OLG Schleswig,Oberlandesgericht Schleswig,Oberlandesgerichts Schleswig,Oberlandesgerichtes Schleswig
OLG Stuttgart,3,OLG Stuttgart,Oberlandesgericht Stuttgart,Oberlandesgerichts Stuttgart,Oberlandesgerichtes Stuttgart
OLG Tübingen,3,OLG Tübingen,Oberlandesgericht Tübingen,Oberlandesgerichts Tübingen,Oberlandesgerichtes Tübingen
OLG Zweibrücken,3,OLG Zweibrücken,Oberlandesgericht Zweibrücken,Oberlandesgerichts Zweibrücken,Oberlandesgerichtes Zweibrücken
OVG Berlin,3,OVG Berlin,Oberverwaltungsgericht Berlin,Oberverwaltungsgerichts Berlin,Oberverwaltungsgerichtes Berlin
OVG Berlin-Brandenburg,3,OVG Berlin-Brandenburg,Oberverwaltungsgericht Berlin-Brandenburg,Oberverwaltungsgerichts Berlin-Brandenburg,Oberverwaltungsgerichtes Berlin-Brandenburg
OVG Brandenburg,3,OVG Brandenburg,Oberverwaltungsgericht Brandenburg,Oberverwaltungsgerichts Brandenburg,Oberverwaltungsgerichtes Brandenburg
OVG Bremen,3,OVG Bremen,Oberverwaltungsgericht Bremen,Oberverwaltungsgerichts Bremen,Oberverwaltungsgerichtes Bremen
OVG Hamburg,3,OVG Hamburg,Oberverwaltungsgericht Hamburg,Oberverwaltungsgerichts Hamburg,Oberverwaltungsgerichtes Hamburg
OVG Jena,3,OVG Jena,Oberverwaltungsgericht Jena,Oberverwaltungsgerichts Jena,Oberverwaltungsgerichtes Jena
OVG Mecklenburg-Vorpommern,3,OVG Mecklenburg-Vorpommern,Oberverwaltungsgericht Mecklenburg-Vorpommern,Oberverwaltungsgerichts Mecklenburg-Vorpommern,Oberverwaltungsgerichtes Mecklenburg-Vorpommern
OVG Niedersachsen,3,OVG Niedersachsen,Oberverwaltungsgericht Niedersachsen,Oberverwaltungsgerichts Niedersachsen,Oberverwaltungsgerichtes Niedersachsen
OVG Niedersachsen-Schleswig-Holstein,3,OVG Niedersachsen-Schleswig-Holstein,Oberverwaltungsgericht Niedersachsen-Schleswig-Holstein,Oberverwaltungsgerichts Niedersachsen-Schleswig-Holstein,Oberverwaltungsgerichtes Niedersachsen-Schleswig-Holstein
OVG Nordrhein-Westfalen,3,OVG Nordrhein-Westfalen,Oberverwaltungsgericht Nordrhein-Westfalen,Oberverwaltungsgerichts Nordrhein-Westfalen,Oberverwaltungsgerichtes Nordrhein-Westfalen
OVG Preußen,3,OVG Preußen,Oberverwaltungsgericht Preußen,Oberverwaltungsgerichts Preußen,Oberverwaltungsgerichtes Preußen
OVG Rheinland-Pfalz,3,OVG Rheinland-Pfalz,Oberverwaltungsgericht Rheinland-Pfalz,Oberverwaltungsgerichts Rheinland-Pfalz,Oberverwaltungsgerichtes Rheinland-Pfalz
OVG Saarland,3,OVG Saarland,Oberverwaltungsgericht Saarland,Oberverwaltungsgerichts Saarland,Oberverwaltungsgerichtes Saarland
OVG Sachsen,3,OVG Sachsen,Oberverwaltungsgericht Sachsen,Oberverwaltungsgerichts Sachsen,Oberverwaltungsgerichtes Sachsen
OVG Sachsen-Anhalt,3,OVG Sachsen-Anhalt,Oberverwaltungsgericht Sachsen-Anhalt,Oberverwaltungsgerichts Sachsen-Anhalt,Oberverwaltungsgerichtes Sachsen-Anhalt
OVG Schleswig-Holstein,3,OVG Schleswig-Holstein,Oberverwaltungsgericht Schleswig-Holstein,Oberverwaltungsgerichts Schleswig-Holstein,Oberverwaltungsgerichtes Schleswig-Holstein
OVG Thüringen,3,OVG Thüringen,Oberverwaltungsgericht Thüringen,Oberverwaltungsgerichts Thüringen,Oberverwaltungsgerichtes Thüringen
SG Aachen,3,SG Aachen,Sozialgericht Aachen,Sozialgerichts Aachen,Sozialgerichtes Aachen
SG Altenburg,3,SG Altenburg,Sozialgericht Altenburg,Sozialgerichts Altenburg,Sozialgerichtes Altenburg
SG Augsburg,3,SG Augsburg,Sozialgericht Augsburg,Sozialgerichts Augsburg,Sozialgerichtes Augsburg
SG Aurich,3,SG Aurich,Sozialgericht Aurich,Sozialgerichts Aurich,Sozialgerichtes Aurich
SG Bayreuth,3,SG Bayreuth,Sozialgericht Bayreuth,Sozialgerichts Bayreuth,Sozialgerichtes Bayreuth
SG Berlin,3,SG Berlin,Sozialgericht Berlin,Sozialgerichts Berlin,Sozialgerichtes Berlin
SG Braunschweig,3,SG Braunschweig,Sozialgericht Braunschweig,Sozialgerichts Braunschweig,Sozialgerichtes Braunschweig
SG Bremen,3,SG Bremen,Sozialgericht Bremen,Sozialgerichts Bremen,Sozialgerichtes Bremen
SG Chemnitz,3,SG Chemnitz,Sozialgericht Chemnitz,Sozialgerichts Chemnitz,Sozialgerichtes Chemnitz
SG Cottbus,3,SG Cottbus,Sozialgericht Cottbus,Sozialgerichts Cottbus,Sozialgerichtes Cottbus
SG Darmstadt,3,SG Darmstadt,Sozialgericht Darmstadt,Sozialgerichts Darmstadt,Sozialgerichtes Darmstadt
SG Dessau,3,SG Dessau,Sozialgericht Dessau,Sozialgerichts Dessau,Sozialgerichtes Dessau
SG Dessau-Roßlau,3,SG Dessau-Roßlau,Sozialgericht Dessau-Roßlau,Sozialgerichts Dessau-Roßlau,Sozialgerichtes Dessau-Roßlau
SG Detmold,3,SG Detmold,Sozialgericht Detmold,Sozialgerichts Detmold,Sozialgerichtes Detmold
SG Dortmund,3,SG Dortmund,Sozialgericht Dortmund,Sozialgerichts Dortmund,Sozialgerichtes Dortmund
SG Dresden,3,SG Dresden,Sozialgericht Dresden,Sozialgerichts Dresden,Sozialgerichtes Dresden
SG Duisburg,3,SG Duisburg,Sozialgericht Duisburg,Sozialgerichts Duisburg,Sozialgerichtes Duisburg
SG Düsseldorf,3,SG Düsseldorf,Sozialgericht Düsseldorf,Sozialgerichts Düsseldorf,Sozialgerichtes Düsseldorf
SG Frankfurt/Main,3,SG Frankfurt/Main,Sozialgericht Frankfurt/Main,Sozialgerichts Frankfurt/Main,Sozialgerichtes Frankfurt/Main
SG Frankfurt am Main,3,SG Frankfurt am Main,Sozialgericht Frankfurt am Main,Sozialgerichts Frankfurt am Main,Sozialgerichtes Frankfurt am Main
SG Frankfurt/Oder,3,SG Frankfurt/Oder,Sozialgericht Frankfurt/Oder,Sozialgerichts Frankfurt/Oder,Sozialgerichtes Frankfurt/Oder
SG Freiburg,3,SG Freiburg,Sozialgericht Freiburg,Sozialgerichts Freiburg,Sozialgerichtes Freiburg
SG Fulda,3,SG Fulda,Sozialgericht Fulda,Sozialgerichts Fulda,Sozialgerichtes Fulda
SG Gelsenkirchen,3,SG Gelsenkirchen,Sozialgericht Gelsenkirchen,Sozialgerichts Gelsenkirchen,Sozialgerichtes Gelsenkirchen
SG Gießen,3,SG Gießen,Sozialgericht Gießen,Sozialgerichts Gießen,Sozialgerichtes Gießen
SG Gotha,3,SG Gotha,Sozialgericht Gotha,Sozialgerichts Gotha,Sozialgerichtes Gotha
SG Halle,3,SG Halle,Sozialgericht Halle,Sozialgerichts Halle,Sozialgerichtes Halle
SG Hamburg,3,SG Hamburg,Sozialgericht Hamburg,Sozialgerichts Hamburg,Sozialgerichtes Hamburg
SG Hannover,3,SG Hannover,Sozialgericht Hannover,Sozialgerichts Hannover,Sozialgerichtes Hannover
SG Heilbronn,3,SG Heilbronn,Sozialgericht Heilbronn,Sozialgerichts Heilbronn,Sozialgerichtes Heilbronn
SG Hildesheim,3,SG Hildesheim,Sozialgericht Hildesheim,Sozialgerichts Hildesheim,Sozialgerichtes Hildesheim
SG Itzehoe,3,SG Itzehoe,Sozialgericht Itzehoe,Sozialgerichts Itzehoe,Sozialgerichtes Itzehoe
SG Karlsruhe,3,SG Karlsruhe,Sozialgericht Karlsruhe,Sozialgerichts Karlsruhe,Sozialgerichtes Karlsruhe
SG Kassel,3,SG Kassel,Sozialgericht Kassel,Sozialgerichts Kassel,Sozialgerichtes Kassel
SG Kiel,3,SG Kiel,Sozialgericht Kiel,Sozialgerichts Kiel,Sozialgerichtes Kiel
SG Koblenz,3,SG Koblenz,Sozialgericht Koblenz,Sozialgerichts Koblenz,Sozialgerichtes Koblenz
SG Köln,3,SG Köln,Sozialgericht Köln,Sozialgerichts Köln,Sozialgerichtes Köln
SG Konstanz,3,SG Konstanz,Sozialgericht Konstanz,Sozialgerichts Konstanz,Sozialgerichtes Konstanz
SG Landshut,3,SG Landshut,Sozialgericht Landshut,Sozialgerichts Landshut,Sozialgerichtes Landshut
SG Leipzig,3,SG Leipzig,Sozialgericht Leipzig,Sozialgerichts Leipzig,Sozialgerichtes Leipzig
SG Lübeck,3,SG Lübeck,Sozialgericht Lübeck,Sozialgerichts Lübeck,Sozialgerichtes Lübeck
SG Lüneburg,3,SG Lüneburg,Sozialgericht Lüneburg,Sozialgerichts Lüneburg,Sozialgerichtes Lüneburg
SG Magdeburg,3,SG Magdeburg,Sozialgericht Magdeburg,Sozialgerichts Magdeburg,Sozialgerichtes Magdeburg
SG Mainz,3,SG Mainz,Sozialgericht Mainz,Sozialgerichts Mainz,Sozialgerichtes Mainz
SG Mannheim,3,SG Mannheim,Sozialgericht Mannheim,Sozialgerichts Mannheim,Sozialgerichtes Mannheim
SG Marburg,3,SG Marburg,Sozialgericht Marburg,Sozialgerichts Marburg,Sozialgerichtes Marburg
SG Meiningen,3,SG Meiningen,Sozialgericht Meiningen,Sozialgerichts Meiningen,Sozialgerichtes Meiningen
SG München,3,SG München,Sozialgericht München,Sozialgerichts München,Sozialgerichtes München
SG Münster,3,SG Münster,Sozialgericht Münster,Sozialgerichts Münster,Sozialgerichtes Münster
SG Neubrandenburg,3,SG Neubrandenburg,Sozialgericht Neubrandenburg,Sozialgerichts Neubrandenburg,Sozialgerichtes Neubrandenburg
SG Neuruppin,3,SG Neuruppin,Sozialgericht Neuruppin,Sozialgerichts Neuruppin,Sozialgerichtes Neuruppin
SG Nordhausen,3,SG Nordhausen,Sozialgericht Nordhausen,Sozialgerichts Nordhausen,Sozialgerichtes Nordhausen
SG Nürnberg,3,SG Nürnberg,Sozialgericht Nürnberg,Sozialgerichts Nürnberg,Sozialgerichtes Nürnberg
SG Oldenburg,3,SG Oldenburg,Sozialgericht Oldenburg,Sozialgerichts Oldenburg,Sozialgerichtes Oldenburg
SG Osnabrück,3,SG Osnabrück,Sozialgericht Osnabrück,Sozialgerichts Osnabrück,Sozialgerichtes Osnabrück
SG Potsdam,3,SG Potsdam,Sozialgericht Potsdam,Sozialgerichts Potsdam,Sozialgerichtes Potsdam
SG Regensburg,3,SG Regensburg,Sozialgericht Regensburg,Sozialgerichts Regensburg,Sozialgerichtes Regensburg
SG Reutlingen,3,SG Reutlingen,Sozialgericht Reutlingen,Sozialgerichts Reutlingen,Sozialgerichtes Reutlingen
SG Rostock,3,SG Rostock,Sozialgericht Rostock,Sozialgerichts Rostock,Sozialgerichtes Rostock
SG Saarbrücken,3,SG Saarbrücken,Sozialgericht Saarbrücken,Sozialgerichts Saarbrücken,Sozialgerichtes Saarbrücken
SG Schleswig,3,SG Schleswig,Sozialgericht Schleswig,Sozialgerichts Schleswig,Sozialgerichtes Schleswig
SG Schwerin,3,SG Schwerin,Sozialgericht Schwerin,Sozialgerichts Schwerin,Sozialgerichtes Schwerin
SG Speyer,3,SG Speyer,Sozialgericht Speyer,Sozialgerichts Speyer,Sozialgerichtes Speyer
SG Stade,3,SG Stade,Sozialgericht Stade,Sozialgerichts Stade,Sozialgerichtes Stade
SG Stendal,3,SG Stendal,Sozialgericht Stendal,Sozialgerichts Stendal,Sozialgerichtes Stendal
SG Stralsund,3,SG Stralsund,Sozialgericht Stralsund,Sozialgerichts Stralsund,Sozialgerichtes Stralsund
SG Stuttgart,3,SG Stuttgart,Sozialgericht Stuttgart,Sozialgerichts Stuttgart,Sozialgerichtes Stuttgart
SG Suhl,3,SG Suhl,Sozialgericht Suhl,Sozialgerichts Suhl,Sozialgerichtes Suhl
SG Trier,3,SG Trier,Sozialgericht Trier,Sozialgerichts Trier,Sozialgerichtes Trier
SG Ulm,3,SG Ulm,Sozialgericht Ulm,Sozialgerichts Ulm,Sozialgerichtes Ulm
SG Wiesbaden,3,SG Wiesbaden,Sozialgericht Wiesbaden,Sozialgerichts Wiesbaden,Sozialgerichtes Wiesbaden
SG Würzburg,3,SG Würzburg,Sozialgericht Würzburg,Sozialgerichts Würzburg,Sozialgerichtes Würzburg
StGH Bremen,3,StGH Bremen,Staatsgerichtshof Bremen,Staatsgerichtshofs Bremen,Staatsgerichtshofes Bremen
StGH für das Deutsche Reich,3,StGH für das Deutsche Reich,Staatsgerichtshof für das Deutsche Reich,Staatsgerichtshofs für das Deutsche Reich,Staatsgerichtshofes für das Deutsche Reich
StGH Hessen,3,StGH Hessen,Staatsgerichtshof Hessen,Staatsgerichtshofs Hessen,Staatsgerichtshofes Hessen
StGH Niedersachsen,3,StGH Niedersachsen,Staatsgerichtshof Niedersachsen,Staatsgerichtshofs Niedersachsen,Staatsgerichtshofes Niedersachsen
TDG Mitte,3,TDG Mitte,Truppendienstgericht Mitte,Truppendienstgerichts Mitte,Truppendienstgerichtes Mitte
TDG Nord,3,TDG Nord,Truppendienstgericht Nord,Truppendienstgerichts Nord,Truppendienstgerichtes Nord
TDG Süd,3,TDG Süd,Truppendienstgericht Süd,Truppendienstgerichts Süd,Truppendienstgerichtes Süd
VerfG Brandenburg,3,VerfG Brandenburg,Verfassungsgericht Brandenburg,Verfassungsgerichts Brandenburg,Verfassungsgerichtes Brandenburg
VerfG Hamburg,3,VerfG Hamburg,Verfassungsgericht Hamburg,Verfassungsgerichts Hamburg,Verfassungsgerichtes Hamburg
VerfG Schleswig-Holstein,3,VerfG Schleswig-Holstein,Verfassungsgericht Schleswig-Holstein,Verfassungsgerichts Schleswig-Holstein,Verfassungsgerichtes Schleswig-Holstein
VerfGH Baden-Württemberg,3,VerfGH Baden-Württemberg,Verfassungsgerichtshof Baden-Württemberg,Verfassungsgerichtshofs Baden-Württemberg,Verfassungsgerichtshofes Baden-Württemberg
VerfGH Bayern,3,VerfGH Bayern,Verfassungsgerichtshof Bayern,Verfassungsgerichtshofs Bayern,Verfassungsgerichtshofes Bayern
VerfGH Berlin,3,VerfGH Berlin,Verfassungsgerichtshof Berlin,Verfassungsgerichtshofs Berlin,Verfassungsgerichtshofes Berlin
VerfGH Nordrhein-Westfalen,3,VerfGH Nordrhein-Westfalen,Verfassungsgerichtshof Nordrhein-Westfalen,Verfassungsgerichtshofs Nordrhein-Westfalen,Verfassungsgerichtshofes Nordrhein-Westfalen
VerfGH Rheinland-Pfalz,3,VerfGH Rheinland-Pfalz,Verfassungsgerichtshof Rheinland-Pfalz,Verfassungsgerichtshofs Rheinland-Pfalz,Verfassungsgerichtshofes Rheinland-Pfalz
VerfGH Saarland,3,VerfGH Saarland,Verfassungsgerichtshof Saarland,Verfassungsgerichtshofs Saarland,Verfassungsgerichtshofes Saarland
VerfGH Sachsen,3,VerfGH Sachsen,Verfassungsgerichtshof Sachsen,Verfassungsgerichtshofs Sachsen,Verfassungsgerichtshofes Sachsen
VerfGH Thüringen,3,VerfGH Thüringen,Verfassungsgerichtshof Thüringen,Verfassungsgerichtshofs Thüringen,Verfassungsgerichtshofes Thüringen
VG Aachen,3,VG Aachen,Verwaltungsgericht Aachen,Verwaltungsgerichts Aachen,Verwaltungsgerichtes Aachen
VG Ansbach,3,VG Ansbach,Verwaltungsgericht Ansbach,Verwaltungsgerichts Ansbach,Verwaltungsgerichtes Ansbach
VG Arnsberg,3,VG Arnsberg,Verwaltungsgericht Arnsberg,Verwaltungsgerichts Arnsberg,Verwaltungsgerichtes Arnsberg
VG Augsburg,3,VG Augsburg,Verwaltungsgericht Augsburg,Verwaltungsgerichts Augsburg,Verwaltungsgerichtes Augsburg
VG Bayreuth,3,VG Bayreuth,Verwaltungsgericht Bayreuth,Verwaltungsgerichts Bayreuth,Verwaltungsgerichtes Bayreuth
VG Berlin,3,VG Berlin,Verwaltungsgericht Berlin,Verwaltungsgerichts Berlin,Verwaltungsgerichtes Berlin
VG Braunschweig,3,VG Braunschweig,Verwaltungsgericht Braunschweig,Verwaltungsgerichts Braunschweig,Verwaltungsgerichtes Braunschweig
VG Bremen,3,VG Bremen,Verwaltungsgericht Bremen,Verwaltungsgerichts Bremen,Verwaltungsgerichtes Bremen
VG Chemnitz,3,VG Chemnitz,Verwaltungsgericht Chemnitz,Verwaltungsgerichts Chemnitz,Verwaltungsgerichtes Chemnitz
VG Cottbus,3,VG Cottbus,Verwaltungsgericht Cottbus,Verwaltungsgerichts Cottbus,Verwaltungsgerichtes Cottbus
VG Darmstadt,3,VG Darmstadt,Verwaltungsgericht Darmstadt,Verwaltungsgerichts Darmstadt,Verwaltungsgerichtes Darmstadt
VG der Evangelischen Kirche der Kirchenprovinz Sachsen Magdeburg,3,VG der Evangelischen Kirche der Kirchenprovinz Sachsen Magdeburg,Verwaltungsgericht der Evangelischen Kirche der Kirchenprovinz Sachsen Magdeburg,Verwaltungsgerichts der Evangelischen Kirche der Kirchenprovinz Sachsen Magdeburg,Verwaltungsgerichtes der Evangelischen Kirche der Kirchenprovinz Sachsen Magdeburg
